person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,person_gender_female,person_gender_male,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_Yes
33.0,108878.0,9,12000.0,6.03,0.11,6.0,679,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
29.0,109085.0,6,12000.0,10.74,0.11,10.0,578,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
31.0,105915.0,7,12650.0,8.9,0.12,10.0,580,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
28.0,105762.0,7,12000.0,15.21,0.11,10.0,546,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30.0,106081.0,8,4700.0,11.01,0.04,7.0,642,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
28.0,106137.0,7,12000.0,12.99,0.11,6.0,647,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
33.0,106591.0,12,2800.0,7.14,0.03,9.0,664,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
28.0,106525.0,4,24000.0,10.75,0.23,7.0,617,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
31.0,106614.0,7,14000.0,17.58,0.13,7.0,659,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
27.0,106633.0,3,14400.0,11.71,0.14,6.0,628,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30.0,78622.0,8,8000.0,15.99,0.1,6.0,529,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
29.0,92322.0,5,20000.0,11.01,0.22,8.0,621,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
29.0,106706.0,5,15000.0,13.85,0.14,6.0,593,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
27.0,106677.0,4,3500.0,13.57,0.03,8.0,655,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
28.0,92223.0,9,5000.0,8.94,0.05,5.0,645,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
31.0,115228.0,6,12000.0,10.75,0.1,5.0,621,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
31.0,119763.0,6,12000.0,14.26,0.1,10.0,525,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
28.0,120943.0,5,12000.0,13.61,0.1,9.0,656,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
30.0,121037.0,11,12000.0,7.88,0.1,9.0,586,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
32.0,93177.0,8,23000.0,11.49,0.25,6.0,611,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
34.0,93230.0,13,15000.0,11.14,0.16,6.0,657,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
31.0,107829.0,9,12250.0,15.05,0.11,8.0,624,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
27.0,108165.0,5,10000.0,7.51,0.09,9.0,678,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
32.0,93800.0,9,10000.0,18.43,0.11,6.0,640,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29.0,130752.0,8,12000.0,11.01,0.09,9.0,676,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
33.0,148572.0,13,12000.0,11.83,0.08,7.0,690,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
32.0,136514.0,9,12000.0,16.29,0.09,5.0,630,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
33.0,116216.0,10,12000.0,15.68,0.1,6.0,624,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
32.0,140937.0,9,12000.0,17.93,0.09,10.0,637,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
31.0,108845.0,8,6000.0,11.71,0.06,8.0,661,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
30.0,141729.0,8,12000.0,18.79,0.08,8.0,677,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
31.0,109040.0,8,15000.0,7.9,0.14,9.0,541,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
31.0,121396.0,7,12000.0,14.91,0.1,7.0,643,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
35.0,157178.0,10,12000.0,10.75,0.08,6.0,562,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
28.0,169155.0,7,12000.0,9.91,0.07,10.0,677,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
31.0,181196.0,11,12000.0,10.74,0.07,9.0,635,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
29.0,109107.0,8,6000.0,6.03,0.05,5.0,619,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
34.0,225473.0,8,12000.0,7.9,0.05,10.0,644,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
27.0,268464.0,7,12000.0,14.96,0.04,6.0,703,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
32.0,845636.0,13,12000.0,15.33,0.01,9.0,648,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
28.0,109100.0,7,5000.0,14.79,0.05,8.0,672,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
33.0,43852.0,12,12200.0,9.99,0.28,6.0,646,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
27.0,108963.0,6,21000.0,15.62,0.19,9.0,605,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
30.0,108434.0,6,18000.0,8.49,0.17,9.0,638,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
27.0,34637.0,5,12250.0,11.26,0.35,7.0,620,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
28.0,35386.0,6,12250.0,10.59,0.35,9.0,646,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
30.0,39140.0,7,12250.0,13.85,0.31,5.0,604,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27.0,43368.0,3,12250.0,13.23,0.28,7.0,698,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
30.0,109101.0,7,4500.0,5.99,0.04,6.0,713,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
28.0,51217.0,4,12250.0,14.59,0.24,10.0,625,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27.0,63402.0,2,12250.0,11.36,0.19,5.0,595,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
28.0,94566.0,7,10000.0,15.99,0.11,7.0,655,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
27.0,108490.0,5,12000.0,7.29,0.11,5.0,567,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
29.0,85089.0,8,12300.0,8.49,0.14,8.0,604,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
33.0,44009.0,11,12325.0,6.54,0.28,10.0,655,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34.0,109066.0,10,7000.0,5.79,0.06,8.0,686,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
30.0,91105.0,8,12325.0,12.73,0.14,6.0,524,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
34.0,130858.0,13,12350.0,14.96,0.09,7.0,671,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
28.0,43045.0,6,12500.0,11.01,0.29,10.0,675,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
27.0,44434.0,7,12500.0,10.25,0.28,8.0,511,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
30.0,109189.0,5,9000.0,15.58,0.08,6.0,667,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28.0,109091.0,6,15000.0,7.88,0.14,6.0,653,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
27.0,109030.0,6,10000.0,7.14,0.09,10.0,495,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
31.0,56675.0,11,2800.0,17.56,0.05,10.0,593,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
28.0,57271.0,6,2800.0,6.99,0.05,7.0,620,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
34.0,108685.0,13,24250.0,10.62,0.22,7.0,611,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
27.0,58351.0,6,2800.0,7.49,0.05,5.0,591,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
27.0,80840.0,4,20000.0,17.56,0.25,8.0,648,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31.0,109110.0,9,12000.0,13.48,0.11,10.0,636,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
27.0,43203.0,6,6000.0,11.99,0.14,10.0,635,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
27.0,71508.0,7,2800.0,12.69,0.04,10.0,688,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
33.0,108841.0,12,8000.0,12.53,0.07,7.0,634,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
33.0,109075.0,7,4200.0,8.94,0.04,5.0,615,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
31.0,94696.0,12,5000.0,11.01,0.05,5.0,665,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
27.0,109044.0,7,10000.0,8.94,0.09,7.0,663,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
27.0,109240.0,6,15000.0,11.01,0.14,6.0,608,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
28.0,94634.0,3,24000.0,11.83,0.25,7.0,625,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
29.0,21184.0,10,2750.0,14.84,0.13,10.0,669,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
31.0,94535.0,9,20000.0,14.26,0.21,10.0,612,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
27.0,109172.0,4,20000.0,16.7,0.18,9.0,650,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
33.0,53859.0,9,2725.0,12.18,0.05,7.0,552,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
29.0,108928.0,9,10000.0,12.21,0.09,10.0,626,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
30.0,18937.0,10,2700.0,12.69,0.14,5.0,649,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
31.0,108963.0,10,10000.0,12.53,0.09,8.0,634,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
30.0,19119.0,10,2700.0,7.29,0.14,5.0,627,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
28.0,80811.0,2,12000.0,14.11,0.15,6.0,638,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
28.0,94647.0,8,12000.0,16.95,0.13,7.0,717,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29.0,94293.0,4,18000.0,9.38,0.19,6.0,644,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
30.0,109408.0,5,20000.0,14.82,0.18,8.0,687,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
30.0,109128.0,6,10000.0,8.63,0.09,5.0,635,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28.0,108945.0,5,12000.0,8.32,0.11,8.0,675,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
29.0,49954.0,9,2700.0,11.71,0.05,7.0,685,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
27.0,94897.0,2,9000.0,11.01,0.09,5.0,537,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
32.0,109259.0,9,15000.0,13.47,0.14,6.0,662,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
31.0,94933.0,13,10000.0,14.59,0.11,7.0,677,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
28.0,110006.0,5,20000.0,6.91,0.18,8.0,648,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
28.0,110382.0,9,18000.0,10.99,0.16,5.0,617,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
31.0,12922.0,10,2650.0,7.4,0.21,9.0,584,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
28.0,110246.0,7,21000.0,13.35,0.19,6.0,663,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32.0,81669.0,10,13000.0,16.0,0.16,6.0,631,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
29.0,110251.0,8,2000.0,11.49,0.02,8.0,619,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
30.0,96263.0,8,9000.0,8.49,0.09,8.0,646,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
33.0,95863.0,12,25000.0,15.58,0.26,5.0,729,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
32.0,39426.0,11,2600.0,11.01,0.07,6.0,652,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
28.0,41820.0,6,2600.0,15.62,0.06,9.0,611,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
35.0,47263.0,12,2575.0,15.96,0.05,7.0,635,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
31.0,80497.0,8,2550.0,11.36,0.03,10.0,613,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
30.0,111142.0,10,5000.0,11.01,0.04,10.0,711,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
31.0,49461.0,7,12500.0,13.61,0.25,7.0,638,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29.0,110971.0,2,24000.0,11.49,0.22,7.0,592,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
29.0,111389.0,5,12000.0,6.62,0.11,6.0,582,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
34.0,18122.0,15,2500.0,10.0,0.14,5.0,686,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
33.0,111671.0,13,12000.0,5.79,0.11,5.0,690,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
27.0,18360.0,6,2500.0,18.3,0.14,7.0,642,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
28.0,82636.0,5,24500.0,18.3,0.3,6.0,692,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
29.0,20545.0,4,2500.0,6.62,0.12,9.0,580,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
27.0,22315.0,4,2500.0,14.74,0.11,8.0,664,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
31.0,24378.0,10,2500.0,9.62,0.1,6.0,646,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
27.0,82834.0,6,17500.0,17.93,0.21,10.0,656,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
29.0,42250.0,4,20000.0,7.29,0.47,10.0,648,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32.0,112542.0,13,10000.0,5.42,0.09,10.0,678,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
29.0,98367.0,7,12000.0,11.01,0.12,9.0,668,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
33.0,112408.0,9,13000.0,7.51,0.12,6.0,635,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29.0,85000.0,7,12500.0,8.88,0.15,7.0,684,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
29.0,97250.0,9,12500.0,11.71,0.13,7.0,662,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
28.0,180975.0,8,12500.0,14.35,0.07,8.0,703,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
27.0,73010.0,6,12650.0,11.01,0.17,9.0,670,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
28.0,65803.0,6,12700.0,11.71,0.19,7.0,613,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
27.0,65799.0,0,12750.0,11.01,0.19,7.0,716,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
27.0,43182.0,7,12800.0,10.0,0.3,7.0,629,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
30.0,37127.0,5,12800.0,14.79,0.34,9.0,579,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
30.0,47087.0,9,12800.0,5.79,0.27,8.0,696,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
35.0,56098.0,9,12800.0,13.48,0.23,8.0,688,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
35.0,114029.0,12,12000.0,6.62,0.11,7.0,711,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
30.0,84979.0,7,25000.0,15.33,0.29,9.0,623,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30.0,79380.0,8,12800.0,15.2,0.16,8.0,642,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
29.0,78743.0,4,12800.0,9.45,0.16,10.0,607,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
32.0,102866.0,11,12800.0,10.75,0.12,7.0,727,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
27.0,125699.0,0,12800.0,7.29,0.1,7.0,673,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
32.0,114961.0,8,20000.0,10.65,0.17,5.0,535,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
35.0,60952.0,11,13000.0,10.25,0.21,8.0,693,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
30.0,114707.0,7,6000.0,15.99,0.05,7.0,673,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
27.0,115148.0,6,25000.0,10.99,0.22,5.0,648,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
31.0,61232.0,8,13000.0,11.01,0.21,9.0,624,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
30.0,54290.0,9,13000.0,16.32,0.24,6.0,695,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31.0,56286.0,9,13000.0,14.59,0.23,9.0,591,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
28.0,115026.0,10,11000.0,13.06,0.1,9.0,647,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
33.0,115106.0,9,11200.0,7.29,0.1,8.0,612,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
31.0,86113.0,7,18000.0,19.74,0.21,10.0,708,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
28.0,65790.0,6,13000.0,15.23,0.2,9.0,637,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
32.0,115284.0,10,9000.0,5.42,0.08,7.0,611,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
29.0,115302.0,5,20000.0,6.54,0.17,9.0,644,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
28.0,115163.0,5,5000.0,7.88,0.04,7.0,641,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
32.0,115351.0,9,8000.0,14.84,0.07,9.0,666,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
32.0,115182.0,6,9000.0,7.88,0.08,9.0,562,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
27.0,74401.0,8,13000.0,10.59,0.17,8.0,635,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
31.0,81391.0,8,13000.0,13.06,0.16,10.0,575,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34.0,81304.0,12,13000.0,15.2,0.16,9.0,723,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
33.0,93784.0,12,13000.0,11.01,0.14,7.0,565,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
32.0,95044.0,10,13000.0,12.87,0.14,10.0,685,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
31.0,115310.0,8,25000.0,10.08,0.22,6.0,727,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
31.0,115144.0,9,25000.0,16.07,0.22,8.0,690,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35.0,109203.0,15,13000.0,9.32,0.12,9.0,661,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35.0,100772.0,10,10000.0,18.25,0.1,9.0,590,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
27.0,115502.0,9,20000.0,15.95,0.17,6.0,639,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
35.0,101613.0,12,15200.0,15.27,0.15,7.0,620,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
31.0,173719.0,7,13000.0,20.0,0.07,6.0,679,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
30.0,41725.0,10,13600.0,13.57,0.33,9.0,601,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
30.0,116255.0,10,7000.0,6.03,0.06,10.0,674,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
28.0,101758.0,5,3000.0,15.99,0.03,6.0,602,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27.0,116480.0,5,2500.0,12.99,0.02,10.0,704,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
30.0,116216.0,10,6000.0,5.42,0.05,7.0,670,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
31.0,116193.0,7,10000.0,9.99,0.09,6.0,623,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
30.0,116061.0,5,8000.0,6.99,0.07,10.0,723,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29.0,86807.0,5,8000.0,8.49,0.09,10.0,594,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
27.0,53742.0,6,13650.0,10.65,0.25,5.0,665,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
28.0,116446.0,1,10000.0,7.66,0.09,7.0,548,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
33.0,116049.0,10,8000.0,13.72,0.07,9.0,671,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28.0,70477.0,5,13650.0,14.42,0.19,10.0,685,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
30.0,116150.0,8,12000.0,9.99,0.1,7.0,627,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
32.0,37171.0,8,13750.0,12.73,0.37,9.0,689,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
29.0,51429.0,6,13750.0,11.36,0.27,8.0,555,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
33.0,40597.0,9,13800.0,13.47,0.34,5.0,640,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
28.0,67079.0,7,13800.0,11.83,0.21,6.0,611,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
29.0,116411.0,7,4500.0,6.76,0.04,10.0,641,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
27.0,62568.0,3,13800.0,13.57,0.22,6.0,681,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
31.0,116350.0,7,22500.0,11.36,0.19,5.0,602,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30.0,28849.0,6,14000.0,7.88,0.49,6.0,614,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27.0,51321.0,2,14000.0,9.88,0.27,5.0,689,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
33.0,51262.0,12,14000.0,15.7,0.27,8.0,622,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27.0,101788.0,3,20000.0,12.29,0.2,8.0,619,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31.0,101573.0,10,25000.0,17.34,0.25,5.0,653,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
28.0,52302.0,6,14000.0,11.14,0.27,5.0,632,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35.0,101488.0,11,20000.0,11.54,0.2,6.0,605,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
28.0,45584.0,5,14000.0,14.42,0.31,10.0,684,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
29.0,53560.0,7,14000.0,7.88,0.26,6.0,682,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
29.0,54917.0,7,14000.0,12.69,0.25,5.0,593,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
28.0,47754.0,8,14000.0,7.9,0.29,8.0,584,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
31.0,54730.0,3,14000.0,7.91,0.26,5.0,671,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31.0,55113.0,8,14000.0,13.06,0.25,6.0,655,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27.0,55022.0,8,14000.0,9.76,0.25,9.0,626,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
29.0,117319.0,5,10000.0,14.65,0.09,8.0,611,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
28.0,117290.0,6,12000.0,8.49,0.1,5.0,654,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
31.0,117577.0,8,12000.0,7.66,0.1,6.0,651,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
27.0,87523.0,3,10000.0,14.83,0.11,6.0,723,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
35.0,57246.0,11,14000.0,14.27,0.24,5.0,631,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
35.0,117539.0,11,16000.0,8.88,0.14,10.0,663,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
